Company ID,Address,City,Zip Code,Company Name,Industry,Latitude,Longitude,Last Outcome,Last Outreach Date,Days Since Last Contact,Next Step Due Countdown,Next Steps Due Date,Contact Status,Close Probability,Priority Score,UrgencyBand,Urgency Score,Totals
CID-DEA102,316 S Palace Ave,Tyler,75702,Dealers Electrical Supply,Electrical,32.3477178,-95.309842,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42
CID-BOY101,8102 County Rd 313 E,Tyler,75706,Boyd Metals,Metal Fabrication,32.4687072,-95.2469972,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-DBE101,13745 County Rd 26,Tyler,75707,Db Excavation,Construction,32.343935,-95.180379,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-DAV102,11247 US Highway 69 N,Tyler,75706,Davids Auto Center,Automotive,32.42831039,-95.3638916,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-DAU101,10392 Tx-31,Tyler,75705,Dauphin Plumbing,Plumbing,32.349195,-95.2353739,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-DAM101,14225 State Hwy 155,Tyler,75703,Damron AC Heating,HVAC,32.2743346,-95.3697479,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-DAL101,8856 Jennifer Dr,Tyler,75703,Daly Electronics,Other,32.1998263,-95.2550691,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-CUT001,782,Tyler,75803,Cutting Edge Fabrication,Business to business,32.32653046,-94.60791016,Not Contacted,,,30,2026/04/02,Cold,0.1,50,Medium,75,125
CID-BIL102,No Address,Tyler,77777,Bill Davis Sheetmetal,Metal Fabrication,77.77,77.77,Not Contacted,,,30,2026/04/02,Cold,0.1,40,,0,40
CID-CUS103,12907 State Hwy 155 Suite B,Tyler,75703,Custom Metal Roofing,Roofing,32.293801,-95.3481028,Not Contacted,,,30,2026/04/02,Cold,0,60,High,85,40.8
CID-CRE102,2600 Robertson Rd,Tyler,75701,Crest Process Systems,Other,32.3324895,-95.3296944,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-CRE101,2616 Mcdonald Rd,Tyler,75701,Crest Exteriors,Roofing,32.3229776,-95.2670064,Not Contacted,,,30,2026/04/02,Cold,0,60,High,85,40.8
CID-COY102,3900 S Cameron Ave,Tyler,75701,Coyote Roofing,Roofing,32.3053275,-95.2863254,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-COY101,3047 E 5th St,Tyler,75701,Coy Dodd Air Conditioning,HVAC,32.3322395,-95.25891,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-COR102,3468 W Erwin St,Tyler,75702,Core Lumber,Other,32.3519149,-95.3393364,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-COR101,2424 Oak Ln,Tyler,75701,Core Construction,Construction,32.323635,-95.3079349,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-COM104,1315 E Gentry Pkwy,Tyler,75702,Complete Auto and Diesel,Automotive,32.3629842,-95.2903689,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-COL106,3120 Tx-323 S Loop,Tyler,75701,Collision Center Tyler,Automotive,32.3136279,-95.3392281,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-COL105,112 E Line St,Tyler,75702,Collin Bryan Construction Roofing,Roofing,32.3541824,-95.2999184,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-COB101,600 E Houston St,Tyler,75702,Coburns of Tyler,Plumbing,32.3442025,-95.2954035,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-CLA101,1717 W Sw Loop 323,Tyler,75701,Classic Toyota Collision Center,Automotive,32.3057789,-95.3208778,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-CLA001,30738 State Highway 64,Tyler,,"Classic Industries, LLC",Other,0,,Not Contacted,,,30,2026/04/02,Cold,0.1,40,Medium,75,115
CID-CHU101,No Address,Tyler,77777,Chuck & Mack Welding,Welding,77.77,77.77,Not Contacted,,,30,2026/04/02,Cold,0.1,40,,0,40
CID-CEF101,11812 State Hwy 64,Tyler,75704,Cefco Convenience Store,Other,32.3580762,-95.3619589,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-CEC109,2323 Broussard St,Tyler,75701,Ce Carrier Enterprise,HVAC,32.296898,-95.3294553,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-AME105,13311 State Highway 64 E,Tyler,75707,Americo Metal Buildings,Metal Fabrication,32.310654,-95.1869834,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-AME108,No Address,Tyler,77777,American Steel Carports,Metal Fabrication,77.77,77.77,Not Contacted,,,30,2026/04/02,Cold,0.1,90,,0,90
CID-CAN106,719 W Front St,Tyler,75702,Cantrell Roofing,Roofing,32.3471871,-95.3083824,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-CAN105,228 Tournament Rd,Tyler,75702,Cantleys Tv Service,Other,32.3488694,-95.3382793,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-CAM101,2606 Old Gladewater Hwy,Tyler,75702,Camilos Remodeling,Construction,32.3764839,-95.2811711,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-CAL105,7581 FM 14,Tyler,75706,Calvary Plumbing,Plumbing,32.3943154,-95.2846725,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-CAL103,N Poplar Ave,Tyler,75702,Caldwel Welding Supply,Welding,32.353629,-95.2951538,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42.6
CID-CWG101,7748 Us-271 N,Tyler,75708,C W G Fence and Decks,Fence,32.4004209,-95.2616245,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-BWA101,1130 E NE Loop 323,Tyler,75708,Bwa Truck Trailer,Automotive,32.3882015,-95.2764639,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-BUT102,1011 W Front St,Tyler,75702,Butler Alignment Brake,Automotive,32.3472419,-95.3115059,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-BUI001,4less Llc519 W S St,Tyler,,Buildings,Construction,32.4948616,-94.74916077,Not Contacted,,,30,2026/04/02,Cold,0.1,70,Medium,75,145
CID-BUI002,33.00725,Tyler,75686,"Buildall Weldingprivate Address in Pittsburg, Texas",Welding,0,,Not Contacted,,,30,2026/04/02,Cold,0.1,40,Medium,75,115
CID-BSH101,5380 Old Bullard Rd #600,Tyler,75703,Bsh Electrical,Electrical,32.2907632,-95.3054938,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42
CID-BRO104,3900 Troup Hwy,Tyler,75703,Browns Automotive,Automotive,32.307277,-95.2691275,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-BRO102,2700 S Broadway Ave,Tyler,75701,Broadway Automotive,Automotive,32.320322,-95.3003472,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-BRE101,102 N College Ave Suite #610,Tyler,75702,Brexan,Construction,32.3509055,-95.301837,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-BOE101,10979 County Rd 41,Tyler,75706,Boeh Plumbing,Plumbing,32.47729492,-95.34307861,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-BOD102,1717 Tx-323 W Loop,Tyler,75701,Body Shop,Automotive,32.3306999,-95.2665254,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-BLU104,3708 Shiloh Rd,Tyler,75707,Blue Star Plumbers,Plumbing,32.2960375,-95.2504281,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-BLU103,6723 Highlands Ct,Tyler,75703,Blue Rose Roofing,Roofing,32.274411,-95.3423202,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-BLU102,15669 County Rd 196,Tyler,75703,Blue Line Fence,Fence,32.252092,-95.4063963,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-BIL102,11777 State Highway 64 W,Tyler,75704,Billys Garage Auto Sales,Automotive,32.35731506,-95.36167145,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-ACM101,No Address,Tyler,77777,Acm Fabrication,Metal Fabrication,77.77,77.77,Not Contacted,,,30,2026/04/02,Cold,0.1,40,,0,40
CID-BIG101,1225 E 5th St,Tyler,75701,Big 5 Tire Auto Service,Automotive,32.331999,-95.285874,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-BES101,5514 S Broadway Ave,Tyler,75703,Best Buy,Other,32.2882236,-95.3010951,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-ABL101,12204 County Rd 1114,Tyler,75709,Abl,Metal Fabrication,32.3093318,-95.3381473,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-BER102,6618 Ann Campbell Rd,Tyler,75706,Berry Bright Exteriors and Pressure Washing,Gutter,32.4322725,-95.3130645,Not Contacted,,,30,2026/04/02,Cold,0,60,High,85,40.8
CID-BEN103,16024 Tx-31,Tyler,75709,Benny Swan Electrical,Electrical,32.3235254,-95.4364725,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42
CID-BEN101,16451 County Rd 196,Tyler,75703,Benco Construction,Construction,32.2409219,-95.4065204,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-BAR103,1902 Capital Dr,Tyler,75701,Barsco,Other,32.2966117,-95.3269302,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-BAN103,6618 S Broadway Ave,Tyler,75703,Bannister Plumbing Air,HVAC,32.2772543,-95.3060917,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-BAK103,13225 Kallan Ave,Tyler,75703,Baker Distributing,HVAC,32.2900776,-95.3505777,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-BAD101,517 S Chilton Ave,Tyler,75702,Bad Storm Roofing and Restoration,Roofing,32.3445125,-95.3049851,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-BHC101,5380 Old Bullard Rd Suite 600 #169,Tyler,75703,"B & H Custom Buildings, LLC",Construction,32.22548676,-95.00079346,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-AUT109,2031 W Gentry Pkwy,Tyler,75702,Autozone Auto Parts,Automotive,32.36553574,-95.32291412,Not Contacted,,,30,2026/04/02,Cold,0,45,High,85,38.4
CID-AUT108,1600 S Boldt Ave,Tyler,75701,Automatic Gates Service Repairs and Maintenance,Automotive,32.3319583,-95.2702191,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-AUT107,1205 E 5th St,Tyler,75701,Autoglass Express,Automotive,32.3320903,-95.2869157,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-ATL102,415 S Palace Ave,Tyler,75702,Atlas Automotive,Automotive,32.3459578,-95.3107562,Not Contacted,,,30,2026/04/02,Cold,0,70,Medium,65,102
CID-ASH101,1414 Gish Ln,Tyler,75707,Ashleys Truck Repair Towing,Plumbing,32.3357341,-95.2556054,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-ART102,724 Bellwood Golf Club Rd,Tyler,75709,Artmires Urban Forestry Tree Service,Other,32.3423023,-95.3592606,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-APA001,905 Tx-110 N,Tyler,75692,"Apache Construction, Inc.",Construction,32.24049377,-95.23098755,Not Contacted,,,30,2026/04/02,Cold,0.1,70,Medium,75,145
CID-APA002,80 W,Tyler,75147,Apache Buildings of Texas Llcus-,Construction,32.48810196,-94.13321686,Not Contacted,,,30,2026/04/02,Cold,0.1,70,Medium,75,145
CID-APA102,No Address,Tyler,77777,Apache Buildings of Texas LLC,Other,77.77,77.77,Not Contacted,,,30,2026/04/02,Cold,0.1,40,,0,40
CID-APR101,3362 Tx-323 S Loop,Tyler,75701,Ap Roofing,Roofing,32.3101235,-95.3389027,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-ANZ101,2000 Broussard St,Tyler,75701,Anzak,Electrical,32.3001799,-95.3254164,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42
CID-AME104,6200 Troup Hwy,Tyler,75707,American Standard,Construction,32.2902811,-95.2534269,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-AME103,1620 N Parkdale Dr,Tyler,75702,American Plumbing,Plumbing,32.3668413,-95.3232906,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-ALL102,"Tyler, TX 75701",Tyler,75701,Allnone Remodeling,Construction,32.3243856,-95.2997959,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-ALL103,12572 County Rd 2293,Tyler,75707,Allen Steele Plumbing,Plumbing,32.2967358,-95.2119666,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-ALI103,631 Tx-323 S Loop,Tyler,75702,Alignment King,Automotive,32.3434907,-95.2676605,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-ALA101,2206 Thompson Ln,Tyler,75704,Alan Fielding Electric,Electrical,32.3679646,-95.3596878,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42
CID-AIR108,3844 Lamb Dr,Tyler,75709,Airpro Elite AC Heating,HVAC,32.3156757,-95.3523568,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-AIR107,4431 Cantina Dr,Tyler,75708,Airgas Store,Welding,32.3844339,-95.2660617,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42.6
CID-AIR106,2221 W Sw Loop 323 #103a,Tyler,75701,Aire Serv of Smith County,HVAC,32.3051393,-95.3293599,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-AIR104,2903 Crestview Ave,Tyler,75701,Air Comfort Specialists,HVAC,32.3173579,-95.2965752,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-ADM101,2540 County Rd 376,Tyler,75708,Admire Roofing,Roofing,32.3775075,-95.2717602,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-ADK101,3115 San Jacinto Dr,Tyler,75701,Adkins Electric,Electrical,32.3143785,-95.320137,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42
CID-ACT102,12441 State Highway 155 S,Tyler,75703,Action Autobody,Automotive,32.2994427,-95.3415846,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-ACE101,15330 County Rd 196,Tyler,75703,Ace Air Conditioning,HVAC,32.2580591,-95.3853081,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-ACC102,121 S Broadway Ave Ste 719,Tyler,75702,Accurate Leak and Line East Texas,Plumbing,32.3500726,-95.3010624,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-ACC101,2930 County Rd 2347,Tyler,75701,AC Contractors,HVAC,32.3509994,-95.2631323,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-ABC103,1802 Shiloh Rd,Tyler,75703,Abco Roofing Siding,Roofing,32.2955021,-95.2806672,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-ABC101,306 N Nw Loop 323,Tyler,75701,Abc Auto Parts,Automotive,32.3565691,-95.343873,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-AAA101,320 S Beckham Ave,Tyler,75702,Aa Auto Service,Automotive,32.3475639,-95.2940208,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-A1Q101,5117 Atlanta Ave,Tyler,75703,A1 Quality Roofing,Roofing,32.292754,-95.3018318,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-APL101,4547 Cantina Dr,Tyler,75708,A Plus Commercial Kitchens,Other,32.3843195,-95.2657393,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-903101,13872 FM 14,Tyler,75706,903 HVAC,HVAC,32.4659231,-95.2831766,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-2MA101,4064 S Broadway Ave,Tyler,75701,2m Automotive,Automotive,32.305281,-95.2989375,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-SAF101,I-20 W & Frontage Rd,Van,75790,Safeguard Metal Buildings Van Division,Manufacturing,32.49971771,-95.59081268,Not Contacted,,,30,2026/04/02,Cold,0,75,High,85,43.8
CID-RIC147,215 Quail St,Van,75790,Ricky Gs Auto Repair,Automotive,32.52324295,-95.63428497,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-ORE110,861 S Oak St,Van,75790,Oreilly Auto Parts,Automotive,32.51333237,-95.64269257,Not Contacted,,,30,2026/04/02,Cold,0,45,High,85,38.4
CID-CMA101,3291 Vz County Rd 4912,Van,75790,Cmacs Auto Offroad Detailing,Automotive,32.4873085,-95.59792328,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-ASP101,120 W Main St,Van,75790,Aspire Roofing,Roofing,32.31187439,-95.19166565,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-FIV001,1425 W Texas Ave,Waskom,75692,Five Starr Metal Builders,Metal Fabrication,32.47870636,-94.07834625,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-CHE001,"2001 Cherokee Trace, White Oak, TX 75693",White Oak,75693,Cherokee Steel Fab,Business to business,32.50986481,-94.87145233,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-IMC101,"S Superior Rd, White Oak, TX 75693",White Oak,75693,Imc Metal Building,Metal Fabrication,32.5098929,-94.8741665,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-TEX123,"180 Lake Harris Cir, White Oak, TX 75693",White Oak,75693,Texas Gutter Pros,Gutter,32.5139389,-94.8350021,Not Contacted,,,30,2026/04/02,Cold,0,60,High,85,40.8
CID-PET102,"1902 Us-80 E, White Oak, TX 75693",White Oak,75693,Peter Pauls Plumbing,Plumbing,32.5255948,-94.8773352,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-WIN107,State Highway 110,Whitehouse,75791,Winston Water Cooler,Other,32.2370944,-95.2284676,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-VER110,101 Glenda St,Whitehouse,75791,Veritas Gas Processing,Other,32.2300727,-95.224246,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-TRU133,604 Quail Ln,Whitehouse,75791,True Line Fencing Construction,Fence,32.2177323,-95.2481066,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-RAI110,910 Peggy Dr,Whitehouse,75791,Rains Plumbing,Plumbing,32.2143457,-95.2164882,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-PRO112,15230 Tx-110,Whitehouse,75791,Project One Roofing,Roofing,32.2579979,-95.2392711,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-NIP101,14969 Tx-110,Whitehouse,75791,Nippers Quality Auto Works,Automotive,32.2614545,-95.23864,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-LAP102,107 Tx-110,Whitehouse,75791,Laptops for Less,Other,32.2278017,-95.2267083,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-KEE101,217 Tx-110 S,Whitehouse,75791,Kee Electric,Electrical,32.2239534,-95.2252772,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42
CID-HIL104,8713 Fm-346,Whitehouse,75791,Hilltop Concrete,Other,32.221562,-95.2562131,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-GOO103,14540 FM 2964,Whitehouse,75791,Goodfellas Roofing Construction,Roofing,32.2683165,-95.2583701,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-GEN101,1125 Tx-110,Whitehouse,75791,General Roofing Restoration,Roofing,32.245,-95.2336788,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-ETX102,15157 FM 848,Whitehouse,75791,Etx,Gutter,32.259047,-95.1967402,Not Contacted,,,30,2026/04/02,Cold,0,60,High,85,40.8
CID-EAS112,107 Willingham Rd #3419,Whitehouse,75791,East Texas Welder Repair,Welding,32.2254679,-95.2285528,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,42.6
CID-CRH101,19747 Tx-110,Whitehouse,75791,Cr Heating and Cooling,HVAC,32.1910978,-95.2011844,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-BYN101,204 Shady Ln,Whitehouse,75791,Bynum Plumbing,Plumbing,32.229558,-95.2086775,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-BEN102,15040 Tx-110,Whitehouse,75791,Benjamin Franklin Plumbing Whitehouse,Plumbing,32.260143,-95.2397384,Not Contacted,,,30,2026/04/02,Cold,0,50,High,85,39
CID-AZR101,15632 Tx-110,Whitehouse,75791,Az Roofing,Roofing,32.2525081,-95.237349,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-AIM101,15385 Tx-110,Whitehouse,75791,Aim Roofing,Roofing,32.256107,-95.2369048,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-AFF101,12379 County Rd 2175,Whitehouse,75791,Affordable Seamless Gutters,Roofing,32.2031344,-95.2059803,Not Contacted,,,30,2026/04/02,Cold,0,60,High,85,40.8
CID-A10101,814 Jack Brown,Whitehouse,75791,A10 Construction Land Improvement,Construction,32.2162643,-95.2122961,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-APL102,116 Leisure Ln,Whitehouse,75791,A Plus Plumbing,Plumbing,32.2099877,-95.2154959,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-WIL002,"101 Bluebird Pkwy, Wills Point, TX 75169",Wills Point,75169,"Wilco Equipment Company., Inc.",Welding,32.70093536,-95.96614838,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-WIN005,"1501 Goodnight Blvd, Wills Point, TX 75169",Wills Point,75169,Winslow's Wills Point,Construction,32.70191574,-95.99303436,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-R 5001,"21121 US Highway 80, Wills Point, TX 75169",Wills Point,75169,R-5 Metal Fabricators Inc.,Business to business,32.698349,-95.95013428,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-DEL001,"3170 Vz County Rd 2602, Wills Point, TX 75169",Wills Point,75169,Delvin's Welding,Welding,32.56336594,-96.04727173,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-SAM001,"37102 State Highway 64, Wills Point, TX 75169",Wills Point,75169,Samples Fab & Industrial Services,Welding,32.68799591,-95.98368835,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-TRI136,"22300 I 20, Wills Point, TX 75169",Wills Point,75169,Triple M Trailers,Metal Fabrication,32.60243225,-95.93409729,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-TRA118,"22590 I 20, Wills Point, TX 75169",Wills Point,75169,Trailer Professionals,Metal Fabrication,32.60354233,-95.93842316,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-REG103,"19630 Interstate 20 N Access Rd, Wills Point, TX 75169",Wills Point,75169,Regal Trailer Sales,Metal Fabrication,32.59382629,-95.8911972,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-BRA103,"22488 Interstate-20 Service Rd, Wills Point, TX 75169",Wills Point,75169,Brazos Trailers Dealer,Metal Fabrication,32.60298538,-95.93634033,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-ATL103,"23370 Frontage Rd, Wills Point, TX 75169",Wills Point,75169,Atlas Building Systems,Metal Fabrication,32.60676956,-95.94610596,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-TEX136,"1501 Goodnight Blvd, Wills Point, TX 75169",Wills Point,75169,Texwin Wills Point,Construction,32.70165253,-95.99171448,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-BIG103,"20975 US Highway 80, Wills Point, TX 75169",Wills Point,75169,Big Tex Trailers,Automotive,32.6975441,-95.94155884,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-KNO001,527 County Rd 3374,Winnsboro,75494,Knotts Welding,Welding,33.08560944,-95.31359863,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-SHA002,907 Sherrill St,Winnsboro,75494,Shadowhawk Blades,Welding,32.96256638,-95.28557587,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-AAR101,18410 FM 2767,Winona,75792,Aaron Mcgaughey,Metal Fabrication,32.3812614,-95.0955328,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-WEL145,17190 I-20,Winona,75792,Welch Excavation Utility,Construction,32.4369502,-95.1182815,Not Contacted,,,30,2026/04/02,Cold,0,70,High,85,42.6
CID-SWE001,186 Private Rd 5934,Yantis,75497,Sweet Iron Welding,Welding,32.90612793,-95.63812256,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-LAP101,No Address,#N/A,75789,Lapeyre Custom Welding,Metal Fabrication,32.75333352,-89.57529168,Not Contacted,,,30,2026/04/02,Cold,0,90,High,85,46.2
CID-STA101,Private Address,,,Stallion Metal Steel Buildings,Metal Fabrication,31.53943825,-94.70188141,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-CLA101,Private Address,,,"Claiborne's Custom Services Texas, LLC",Welding,32.03261948,-95.11399078,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-LAN002,750 Van Zandt Co Rd 4905,,75103,Landaverde's Welding,Welding,,,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-GIL001,1645 W Broad St,,75103,Gilbreath Welding & Services,Welding,,,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-YEL002,292 Co Rd 2900,,75103,Yellow Jacket Welding & Metal Works,Welding,,,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-T T002,100 Groves St,,75103,T & T Iron Works,Welding,,,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-REI002,1570 S Trade Days Blvd,,75103,Reid's Welding,Welding,,,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-R B002,690 VZCR 2510,,75103,R B Fabrication,Welding,,,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-TNT002,20057 TX‑31 E,,75103,TNT Custom Welding,Welding,,,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-HAN001,611 Co Rd 4907,,75103,Hanna's Custom Welding,Welding,,,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-R D001,101 S Houston St,,75103,R D's Welding,Welding,,,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-YEL003,2749 US‑80,,75103,Yellow Jacket Welding & Metal Works,Welding,,,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-AIR001,703 N Palestine St,,75103,Airgas Store,Welding Supply,,,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-REI003,17059 TX‑19,,75103,Reid's Welding Shop,Welding,,,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-PRI001,8903 FM Rd 16,,75103,Primrose Fabrication LLC,Welding,,,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-HER001,1803 South,,75103,Herrington Welding,Welding,,,Not Contacted,,,30,2026/04/02,Cold,,,,,
CID-W W002,9388 Co Rd 3407,,75103,W W Custom Welding,Welding,,,Not Contacted,,,30,2026/04/02,Cold,,,,,
