Company ID,Address,City,Zip Code,Company Name,Industry,Latitude,Longitude,Last Outcome,Last Outreach Date,Days Since Last Contact,Next Step Due Countdown,Next Steps Due Date,Contact Status,Close Probability,Priority Score,UrgencyBand,Urgency Score,Totals
CID-MET003,705 W Bradford St,Troup,75789,Metal Building Supplies Of America,Metal Fabrication,32.14603806,-95.12770844,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-SEC001,10504 County Rd 490,Tyler,75706,"Second Generation Arc N Spark Welding, Llc",Welding,32.41078568,-95.33937836,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-GOT001,10598 US Highway 69 N,Tyler,75706,Gotcha Covered Metal And Portable Buildings,Metal Fabrication,32.41891861,-95.35562134,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-TEX002,11865 County Rd 46,Tyler,75704,Texas Steel Carports,Metal Fabrication,32.37438202,-95.36283112,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-GRA001,14266 County Rd 384,Tyler,75708,Graceland Portable Buildings Tyler Texas,Construction,32.41046906,-95.1699295,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-PRO001,16678 State Highway 155 S,Tyler,75703,Prolific Welding,Welding,32.2393837,-95.40462494,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-ULR001,2120 Tx-323 W Loop,Tyler,75701,Ulrich Lifestyle Structures - Retail Design Center,Construction,32.30305481,-95.32800293,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-HEA001,219 S Glenwood Blvd,Tyler,75702,Heavy Metal Welding & Custom Fabrication,Welding,32.34859467,-95.31789398,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-MEL001,2505 W NW Loop 323,Tyler,75702,Melvin Lewis Welding,Welding,32.38261032,-95.32855988,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-TUF001,3501 Tx-323 S Loop,Tyler,75701,Tuff Shed Tyler,Construction,32.30941772,-95.34059143,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-THE001,3901 Old Jacksonville Hwy,Tyler,75701,The Home Depot,Retail,32.30759048,-95.32336426,Not Contacted,,,14,2026/03/17,Cold,,50,Medium,75,60
CID-YOR001,4368 US Highway 271,Tyler,75708,York Welding And Fab,Welding,32.38507843,-95.27602386,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-TRA002,536 S Glenwood Blvd,Tyler,75702,Trac Ornamental Iron Inc.,Welding,32.34395599,-95.31212616,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-ETX002,10778 US Highway 69 N,Tyler,75706,Etx Steel - Tyler,Metal Fabrication,32.42141342,-95.35738373,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-REG001,10893 Us-271 S,Tyler,75708,Regal Machine,Metal Fabrication,32.41723251,-95.2270813,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-MCM001,11719 Laney Rd,Tyler,75708,Mcm Metal Buildings,Metal Fabrication,32.43349457,-95.18991089,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-TYL003,11721 US Highway 69 N,Tyler,75706,Tyler Tool & Fastener Inc.,Metal Fabrication,32.43014526,-95.36051941,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-CNC001,11790 FM 3270,Tyler,75708,Cnc Fabrication,Metal Fabrication,32.43505096,-95.19416046,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-STA002,11967 State Highway 64,Tyler,75704,Stainless Steel Fabricators,Metal Fabrication,32.35758209,-95.36488342,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-MET007,13437 Tx-110 S,Tyler,75707,Metalsmiths,Metal Fabrication,32.28450012,-95.24936676,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-LON005,1913 Brandon Dr,Tyler,75703,Lone Star Sheet Metal Works,Metal Fabrication,32.26622391,-95.27862549,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-WEL001,3220 Fm-2767,Tyler,75708,Weld Worx Llc,Metal Fabrication,32.35205078,-95.26455688,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-T G001,3227 US Highway 271,Tyler,75708,T&g Welding,Metal Fabrication,32.37818146,-95.28378296,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-HOL001,4301 Old Troup Hwy,Tyler,75707,Holliday Sheet Metal Co.,Metal Fabrication,32.30410385,-95.26636505,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-USA001,5636 Shirley Dr,Tyler,75708,Usa Fabrication Of E Texas,Metal Fabrication,32.38594818,-95.26435089,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-EAS001,676 County Rd 37,Tyler,75706,East Texas Metal Buildings Llc,Metal Fabrication,32.41440582,-95.2952652,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-CON002,729 N Fleishel Ave,Tyler,75702,Contract Manufacturers Ltd.,Metal Fabrication,32.3577652,-95.28801727,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-WRI101,Address Not Available Online,Tyler,75701,Wright's Gutter Company,Metal Fabrication,32.25876236,-95.56250763,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-WIL102,2700 Meadowlark Ln,Tyler,75701,Wilder's Seamless Gutters Llc,Metal Fabrication,32.3840065,-94.87705231,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-WEL146,3220 FM 2767,Tyler,75708,Weld Worx,Metal Fabrication,32.3520196,-95.2645802,Interested (Warm),2026/01/30,32,-2,2026/03/01,Interested (Warm),0.4,90,Overdue,150,114
CID-WEL149,"11520 Tx-64, Tyler",Tyler,75704,Weld Works,Metal Fabrication,32.74318642,-89.70315868,No Answer,2026/01/16,46,-32,2026/01/30,Interested (Warm),0.4,90,Overdue,150,114
CID-VME101,3300 S Broadway Ave # 205,Tyler,75701,Vme,Metal Fabrication,32.3128009,-95.3000581,Not Contacted,,,14,2026/03/17,Cold,0,90,Medium,75,84
CID-VEN001,503 County Rd 3805,Tyler,75169,Venture Metals - Versatile Processing Group,Metal Fabrication,0,,Not Contacted,,,14,2026/03/17,Cold,0.1,90,Medium,75,84
CID-VAN001,17580 FM 47,Tyler,,Van Zandt Steel,Metal Fabrication,32.69210434,-96.02734375,Not Contacted,,,14,2026/03/17,Cold,0.1,90,Medium,75,84
CID-URG101,Private Address,Tyler,75701,Urgent Welding & Fab,Metal Fabrication,31.92214394,-95.01251984,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-UPR103,10263 US Hwy 69 N,Tyler,75706,Up Risen Steel Building,Metal Fabrication,32.4141287,-95.353138,Not Contacted,,,14,2026/03/17,Cold,0,90,Medium,75,84
CID-ZAV101,1507 E Front St,Tyler,75702,Zavalas Auto Detail,Automotive,32.3460938,-95.2827501,Disqualified,2026/02/27,4,176,2026/08/26,Disqualified,0,70,Low,25,52
CID-YOU101,1818 Capital Dr,Tyler,75701,Your Home By Harrys,Other,32.2964769,-95.3263353,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-YOS101,13739 State Hwy 155,Tyler,75703,Yosemite Roofing Tyler Tx,Roofing,32.2814316,-95.3588719,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-YOR001,4368 US Highway 271,Tyler,75701,"York Welding And Fab4368 Us Highway 271, Tyler, Tx 7570832.38507843-95.27602386welders(903) 787-0755cid-H A001h&a Welding Fabrications Llc.2006 Us-84 E, Palestine, Tx 7580131.75107193-95.59772491welders",Welding,,,Not Contacted,,,14,2026/03/17,Cold,0.1,70,Medium,75,72
CID-TYL134,11721 US Hwy 69 N,Tyler,75706,Tyler Tool Fastener,Metal Fabrication,32.4301269,-95.3605168,Not Contacted,,,14,2026/03/17,Cold,0.4,90,Medium,75,84
CID-TYL102,1111 E Olive St,Tyler,75702,Tyler Steel Company,Metal Fabrication,32.36317062,-95.2882843,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-XPR104,216 E Front St,Tyler,75702,Xpress Auto Diesel,Automotive,32.3469249,-95.2987547,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-TYL133,1111 E E Olive St,Tyler,75702,Tyler Steel,Metal Fabrication,32.3629384,-95.288542,Follow-Up,2026/01/19,43,-29,2026/02/02,Interested (Warm),0.4,90,Overdue,150,114
CID-TYL137,"4301 Old Troup Hwy, Tyler",Tyler,75707,Tyler Sheet Metal,Metal Fabrication,32.73303932,-89.83102569,Account Won,2025/11/17,106,-92,2025/12/01,Active,1,27,Overdue,150,76.2
CID-WIL102,2700 Meadowlark Ln,Tyler,75701,Wilders Seamless Gutters,Gutter,32.323733,-95.2655872,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-TYL101,3535 Shiloh Rd,Tyler,75707,"Tyler Building Systems, Lp",Metal Fabrication,32.2947197,-95.25236511,Not Contacted,,,14,2026/03/17,Cold,,90,Medium,75,84
CID-WIL101,Private Address,Tyler,,Wild Horse Welding,Welding,32.05636597,-95.12898254,Not Contacted,,,14,2026/03/17,Cold,,70,Medium,75,72
CID-WHO102,3401 W Shaw St,Tyler,75701,Wholesale Electric Supply,Electrical,32.3366833,-95.3378853,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-TYL121,3535 Shiloh Rd,Tyler,75707,Tyler Building Systems Lp,Metal Fabrication,32.2949157,-95.2524477,Not Contacted,,,14,2026/03/17,Cold,0.4,90,Medium,75,84
CID-TYL139,"15559 Us-69, Tyler",Tyler,75703,Tyler Building Systems,Metal Fabrication,32.72965695,-89.87364802,Follow-Up,2026/02/03,28,-14,2026/02/17,Interested (Warm),0.2,90,Overdue,150,114
CID-WEI102,"14814 Tx-110, Tyler",Tyler,75704,Wei Cooling Heating,HVAC,32.73980405,-89.74578102,Not Interested,2025/11/11,112,-98,2025/11/25,Disqualified,0,15,Overdue,150,69
CID-WEA102,9464 FM 2767,Tyler,75708,Weatherford,Construction,32.3611709,-95.2465645,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-WCS102,329 S Bonner Ave,Tyler,75702,Wc Supply Store,Automotive,32.30151,-95.3406074,Initial Contact,2025/12/29,64,-50,2026/01/12,Interested (Warm),0.2,21,Overdue,150,72.6
CID-WAT102,13097 State Hwy 31 W,Tyler,75709,Watson Plumbing,Plumbing,32.3311187,-95.3849873,Not Interested,2026/01/14,48,-34,2026/01/28,Interested (Warm),0.4,50,Overdue,150,90
CID-WAT101,443b Dc Dr,Tyler,75701,Waterman Electric,Electrical,32.3005528,-95.3247707,Disqualified,2025/11/10,113,67,2026/05/09,Disqualified,0,15,Low,25,19
CID-WAL103,5050 Troup Hwy,Tyler,75707,Walmart Auto Care Centers,Automotive,32.2980672,-95.2600891,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-WAL102,15463 State Hwy 64,Tyler,75704,Walker Heating Cooling,HVAC,32.3642441,-95.4252922,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-WAG101,"Tyler, TX 75703",Tyler,75703,Wagner Welding,Welding,32.2556612,-95.3207069,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-VIC126,1910 Se Loop 323,Tyler,75701,Victory Appliance Service,Appliance,32.3110004,-95.2782599,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-VEL102,4202 Republic Dr,Tyler,75701,Velocity Mechanical,Construction,32.3050025,-95.3277647,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-TRI135,11836 County Rd 331,Tyler,75708,Tristar Machine,Metal Fabrication,32.4359118,-95.2695157,Not Contacted,,,14,2026/03/17,Cold,0,90,Medium,75,84
CID-VAL103,13206 FM 3271,Tyler,75704,Valdez Building Systems,Construction,32.4148556,-95.3856811,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-TRA117,536 S Glenwood Blvd,Tyler,75702,Trac Ornamental Iron,Metal Fabrication,32.3440245,-95.3121088,Initial Contact,2026/01/05,57,-43,2026/01/19,Interested (Warm),0.4,90,Overdue,150,114
CID-UPT101,227 Tournament Rd,Tyler,75702,Uptown Refrigerationappliance Rpr,Appliance,32.3487721,-95.3387855,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-UNI102,1937 Brandon Dr,Tyler,75703,Universal Air Conditioning Experts,HVAC,32.2661558,-95.2780586,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-USG101,No Address,Tyler,75701,U.s. Gutter,Gutter,32.55349731,-95.33856201,Initial Contact,2026/02/12,19,-5,2026/02/26,Interested (Warm),,50,Overdue,150,90
CID-TYL135,2503 E Erwin St,Tyler,75702,Tyler Weathermakers,HVAC,32.3514175,-95.2704547,Initial Contact,2026/01/02,60,-46,2026/01/16,Interested (Warm),0.2,50,Overdue,150,90
CID-TYL138,"11116 Tx-64, Tyler",Tyler,75704,Tyler Tool Fasteners,HVAC,32.73642169,-89.78840335,Interested (Warm),2025/11/17,106,-76,2025/12/17,Interested (Warm),0.4,15,Overdue,150,69
CID-TYL129,985 E NE Loop 323,Tyler,75708,Tyler Rv,Other,32.3876777,-95.2801634,Account Won,2025/12/23,70,-56,2026/01/06,Active,1,15,Overdue,150,69
CID-TYL132,7922 S Broadway Ave,Tyler,75703,Tyler Roofing,Roofing,32.2601666,-95.3060031,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-TYL131,414 N Bois D'arc Ave,Tyler,75702,Tyler Recycling Collection Center,Other,32.3541141,-95.303124,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-TYL130,108 S Palace Ave,Tyler,75702,Tyler Radiator Shop,Automotive,32.350136,-95.3100462,Interested (Warm),2026/01/08,54,-24,2026/02/07,Interested (Warm),0.4,70,Overdue,150,102
CID-TYL128,11910 County Rd 492,Tyler,75706,Tyler Pipe Coupling,Plumbing,32.43596268,-95.36261749,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-TYL127,910 W Erwin St,Tyler,75702,Tyler Mobile Mechanic,Automotive,32.3501584,-95.3109051,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-TYL126,5043 Shirley Dr,Tyler,75708,Tyler Industrial Supply,Other,32.3829279,-95.2647896,Not Interested,2026/01/16,46,-32,2026/01/30,Interested (Warm),0.4,50,Overdue,150,90
CID-TYL125,1429 S Beckham Ave,Tyler,75701,Tyler Heating And Air Conditioning,HVAC,32.3321478,-95.2917844,Initial Contact,2025/12/26,67,-53,2026/01/09,Interested (Warm),0.2,15,Overdue,150,69
CID-TYL124,2626 S SW Loop 323,Tyler,75701,Tyler Ford,Automotive,32.3200218,-95.3404903,Initial Contact,2026/01/06,56,-42,2026/01/20,Interested (Warm),0.2,70,Overdue,150,102
CID-TYL123,829 Barclay Dr,Tyler,75703,Tyler Deck And Fence,Fence,32.2997918,-95.311385,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-TYL122,1505 E Erwin St,Tyler,75702,Tyler Car Care,Automotive,32.3509349,-95.2825832,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-TGW102,3227 US Highway 271,Tyler,75708,Tg Welding,Metal Fabrication,32.3782868,-95.2837922,Not Contacted,,,14,2026/03/17,Cold,0,90,Medium,75,84
CID-TYL120,11959 County Rd 219,Tyler,75707,Tyler Auto Repair,Automotive,32.3181167,-95.2103899,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-TYL119,2008 Broussard St,Tyler,75701,Tyler Auto,Automotive,32.3001324,-95.3264768,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-TUT101,3338 Martha St,Tyler,75702,Tutor Fuller Plumbing,Plumbing,32.3745939,-95.341319,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-TUN101,No Address,Tyler,77777,Tune Up Express,Automotive,77.77,77.77,Disqualified,2026/02/19,12,168,2026/08/18,Disqualified,0.1,70,Low,25,52
CID-TEX130,13229 County Rd 285,Tyler,75707,Texas Sheet Metal,Metal Fabrication,32.287545,-95.1810425,Not Contacted,,,14,2026/03/17,Cold,0,90,Medium,75,84
CID-TEX126,10544 Fm2908,Tyler,75708,Texas Metal Carports,Metal Fabrication,32.4124222,-95.1677719,Account Won,2025/11/25,98,-84,2025/12/09,Active,1,27,Overdue,150,76.2
CID-TRE106,13414 FM 206,Tyler,75709,Trendsetter Recycling,Other,32.3270221,-95.3935408,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-TOR119,510 E Valentine St,Tyler,75702,Torreon Auto Electric Repair,Electrical,32.3593673,-95.2957309,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-TOP108,603 Whiteside Rd,Tyler,75702,Topline,Welding,32.3435296,-95.3441676,Interested (Warm),2026/01/08,54,-24,2026/02/07,Interested (Warm),0.4,70,Overdue,150,102
CID-TOO103,3621 FM 2767,Tyler,75708,Toole Tire,Automotive,32.3537199,-95.2616885,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-TNT102,11682 State Highway 64 E,Tyler,75707,Tnt Muffler,Automotive,32.320161,-95.2155351,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-TIS102,3013 Earl Campbell Pkwy,Tyler,75701,Tisd Career Training Center,Other,32.3289202,-95.3347607,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-SUN101,3240 Birdwell Dr,Tyler,75701,Sunsource,Metal Fabrication,32.313046,-95.2824844,Not Contacted,,,14,2026/03/17,Cold,0,90,Medium,75,84
CID-THE118,5117 Steel Rd,Tyler,75703,Thedford Construction,Construction,32.2926233,-95.328387,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-THE117,1700 Se Loop 323,Tyler,75701,The Storm Guys Auto Hail Repair Tyler Tx,Automotive,32.3084959,-95.280707,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-THE115,3565 N NE Loop 323,Tyler,75708,The Reynolds Tyler,Other,32.3843546,-95.2671296,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-THE113,15388 State Highway 31 W,Tyler,75709,The On Site Mobile Auto Repair,Automotive,32.32786179,-95.42573547,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-THE112,1417 E Erwin St,Tyler,75702,The Mouse Head Lube Center Auto Repair,Plumbing,32.3508147,-95.2833408,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-THE111,5573 County Rd 219,Tyler,75707,The Mink Plumbing,Plumbing,32.3270709,-95.2433295,No Answer,2026/02/19,12,2,2026/03/05,Interested (Warm),0.4,50,High,115,76
CID-THE109,2850 Tx-323 S Loop,Tyler,75701,The Catchall,Other,32.3177697,-95.3414825,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-THA101,3901 Old Jacksonville Hwy,Tyler,75701,That Window Guy,Other,32.3077205,-95.3234744,Follow-Up,2026/01/23,39,-25,2026/02/06,Interested (Warm),0.2,50,Overdue,150,90
CID-SQU101,16421 FM 756,Tyler,75703,Squiers Metal Fabrication Inc.,Metal Fabrication,32.24132538,-95.27180481,Not Interested,2026/01/09,53,-39,2026/01/23,Disqualified,,90,Overdue,150,114
CID-SQU101,16421 FM 756,Tyler,75703,Squiers Metal Fabrication,Metal Fabrication,32.2413257,-95.2718047,Not Interested,2026/01/09,53,-39,2026/01/23,Disqualified,0,90,Overdue,150,114
CID-SPU101,3182 Tx-124 Loop,Tyler,75707,Spur Machine Works,Metal Fabrication,32.3360584,-95.2570276,Not Contacted,,,14,2026/03/17,Cold,0.2,90,Medium,75,84
CID-TEX129,8089 Tx-31,Tyler,75705,Texas Rain Pros,Gutter,32.3496968,-95.2552757,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-TEX128,11959 County Rd 219 #13,Tyler,75707,Texas Plumbing Pros,Plumbing,32.3181257,-95.2104423,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-TEX127,16720 State Hwy 155 Unit 304,Tyler,75703,Texas Native Metalworks,Welding,32.2383804,-95.4043464,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-SMO001,1800 Cherokee Trace,Tyler,,Smooth Fabrication,Metal Fabrication,0,,Not Contacted,,,14,2026/03/17,Cold,0.1,90,Medium,75,84
CID-SIL001,1603 E US Highway 80,Tyler,,Silver Star Fabrication And Services,Metal Fabrication,0,,Not Contacted,,,14,2026/03/17,Cold,0.1,90,Medium,75,84
CID-TEX122,10276 Robinson Dr,Tyler,75703,Texas Filter Service,HVAC,32.2993117,-95.336922,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-TEX121,13053 County Rd 411,Tyler,75706,Texas Electrical And Construction Solutions,Electrical,32.4566307,-95.4340418,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-TEX120,3815 Timms St # 106,Tyler,75701,Texas Electric,Electrical,32.3064312,-95.3310239,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-TEN107,3160 Tx-323 Loop,Tyler,75701,Tennison Automotive,Automotive,32.3035015,-95.3083565,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-TDI101,2600 E 5th St,Tyler,75701,Tdi Air Conditioning,HVAC,32.3327249,-95.2678614,No Answer,2026/02/19,12,2,2026/03/05,Cold,0,50,High,115,76
CID-TDI102,"2601 E Erwin St, Tyler",Tyler,75708,Tdi Air Condition,HVAC,32.72627459,-89.91627035,Follow-Up,2026/02/04,27,-13,2026/02/18,Interested (Warm),0.4,50,Overdue,150,90
CID-TDI104,No Address,Tyler,77777,Tdi,Other,77.77,77.77,Follow-Up,2026/02/21,10,4,2026/03/07,Interested (Warm),0.5,50,High,115,76
CID-SHA001,#N/A,Tyler,75494,#N/A,Metal Fabrication,0,,Not Contacted,,,14,2026/03/17,Cold,0.1,90,Medium,75,84
CID-SHA103,No Address,Tyler,77777,Shane Myers Construction & Fabrication,Metal Fabrication,77.77,77.77,Not Contacted,,,14,2026/03/17,Cold,0.1,90,Medium,75,84
CID-SAW102,12562 Hwy 64 W,Tyler,75704,Sawyer Metals,Metal Fabrication,32.320161,-95.2155351,Follow-Up,2026/01/29,33,-19,2026/02/12,Interested (Warm),0.2,90,Overdue,150,114
CID-SUP119,8549 US Highway 69 N,Tyler,75706,Superior Fence Rail Of East Texas,Fence,32.4025669,-95.3437027,Disqualified,2026/01/07,55,125,2026/07/06,Disqualified,0,50,Low,25,40
CID-SUP117,4588 Old Troup Hwy #20,Tyler,75707,Super Plumbers,Plumbing,32.3014376,-95.2638116,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-SUP116,13087 Tx-110 N,Tyler,75704,Super Duty More Auto Repair,Automotive,32.4568634,-95.46714783,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-SAW101,12562 State Hwy 64,Tyler,75704,Sawyer Metal,Metal Fabrication,32.361276,-95.3754708,Follow-Up,2026/02/02,29,-15,2026/02/16,Interested (Warm),0.4,90,Overdue,150,114
CID-STO126,2320 E Erwin St Ste C,Tyler,75702,Stonebridge Heating Air Conditioning,HVAC,32.3519019,-95.2717403,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-STE132,401 Troup Hwy,Tyler,75701,Stewarts Donnybrook Automotive,Electrical,32.3255605,-95.2971055,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-STE101,17320 Old Bullard Rd,Tyler,75703,Steve's Window Cleaning,Other,,,Not Contacted,,,14,2026/03/17,Cold,0.1,50,Medium,75,60
CID-STE131,5711 S Broadway Ave,Tyler,75703,Stereo Video Center,Other,32.2866569,-95.304565,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-SAF001,20 W & Frontage Rd,Tyler,75701,"Safeguard Metal Buildings, Inc. Van Divisioni-",Metal Fabrication,32.49971771,-95.59081268,Not Contacted,,,14,2026/03/17,Cold,0.1,90,Medium,75,84
CID-STF123,6357 Reynolds Rd,Tyler,75708,St Fastener,Other,32.3851265,-95.2784344,Interested (Warm),2025/12/10,83,-53,2026/01/09,Interested (Warm),0.4,15,Overdue,150,69
CID-SRS101,10145 State Highway 64 E,Tyler,75707,Srs Building Products,Other,32.3319103,-95.2421669,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-SAF102,No Address,Tyler,77777,"Safeguard Metal Buildings, Inc. Van Division",Metal Fabrication,77.77,77.77,Initial Contact,2026/02/21,10,4,2026/03/07,Interested (Warm),0.5,90,High,115,100
CID-RUB105,No Address,Tyler,77777,Ruben Arroyo Welding & Fabrication,Metal Fabrication,77.77,77.77,Interested (Warm),2025/11/11,112,-82,2025/12/11,Interested (Warm),0.1,27,Overdue,150,76.2
CID-ROY103,906 E Locust St,Tyler,75702,Roys Metal Recycling,Metal Fabrication,32.3526787,-95.2913314,Not Contacted,,,14,2026/03/17,Cold,0,90,Medium,75,84
CID-SPE106,1820 Shiloh Rd Ste 1403,Tyler,75703,Speedy Dumpster Solutions Tyler,Other,32.2956835,-95.2806887,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-SPE105,9186 Hwy 64,Tyler,75707,Specialty Auto Body,Automotive,32.320161,-95.2155351,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-SPE104,2609 Tx-323 S Loop,Tyler,75701,Spea America,Other,32.3217658,-95.3426329,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-SOU103,12547 State Highway 31 W Bldg B,Tyler,75709,Southern Comfort Heating And Air,Plumbing,32.3359887,-95.3753896,No Answer,2026/01/08,54,-40,2026/01/22,Cold,0,50,Overdue,150,90
CID-REE108,1001 W Elm St,Tyler,75702,Reece Plumbing,Metal Fabrication,32.3498366,-95.3118232,Not Interested,2025/11/20,103,-89,2025/12/04,Disqualified,0,27,Overdue,150,76.2
CID-SMI104,831 W Erwin St,Tyler,75702,Smith Offroad,Other,32.3509549,-95.3100258,Interested (Warm),2026/01/08,54,-24,2026/02/07,Interested (Warm),0.4,50,Overdue,150,90
CID-SMA103,5111 Troup Hwy,Tyler,75707,Smartphone Er Repair Troup Phones Tablets Game Consoles And Laptop Repair,Plumbing,32.2939136,-95.2612257,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-SMA102,1801 Tx-323 E Loop,Tyler,75701,Smartphone Er Repair Phones Tablets Game Consoles And Laptop Repairs,Plumbing,32.308552,-95.278554,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-SMA101,3841 State Highway 64 W,Tyler,75704,Smartphone Er Repair Phones Tablets Game Consoles And Laptop Repair 64,Plumbing,32.354855,-95.3463046,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
CID-RAM001,2622 Goodnight Blvd,Tyler,,Ramirez Steel Erector Inc.,Metal Fabrication,32.69997406,-95.97969055,Not Contacted,,,14,2026/03/17,Cold,0.1,90,Medium,75,84
CID-SID105,120 W 5th St,Tyler,75701,Sidar Builders,Construction,32.3303656,-95.3019164,Not Contacted,,,14,2026/03/17,Cold,0,70,Medium,75,72
CID-SHE105,2020 Capital Dr,Tyler,75701,Shearer Supply Tyler,HVAC,32.2968366,-95.3284383,Not Contacted,,,14,2026/03/17,Cold,0,50,Medium,75,60
